id,sku_spec,sjbm,origin_sjbm
1667281924856322,直边经典黑囍歡;苹果11,TPU-黑色-苹果11-囍歡,
1667281925028360,直边经典黑3;OPPOA8,TPU-黑色-OPPOA8-3318098616896,
1667281925028361,直边经典黑2;红米K40,TPU-黑色-红米K40-2333587219920,
1667281925028362,直边经典黑红色爱心;苹果xs,TPU-黑色-苹果X-红色爱心,
1667281925028363,直边透明壳1;苹果6plus\苹果6splus,TPU-透明-苹果6PLUS-1318098616896,
1667281925028364,直边经典黑囍;苹果7plus\苹果8plus,TPU-黑色-苹果7PLUS-囍,
1667281925028365,直边透明壳2;华为畅享10,TPU-透明-华为畅享10-2308310460922,
1667281925028366,直边透明壳单身贵族;苹果7plus\苹果8plus,TPU-透明-苹果7PLUS-单身贵族,
1667281925028367,直边经典黑1;苹果6plus\苹果6splus,TPU-黑色-苹果6PLUS-1333587219920,
1667281925028368,直边经典黑8;vivoX9,TPU-黑色-VIVOX9-8318098616896,
1667281925028369,直边透明壳蓝色爱心;苹果6plus/苹果6splus,TPU-透明-苹果6PLUS-蓝色爱心,
1667281925028370,直边透明壳1;OPPOA32,TPU-透明-OPPOA32-1308310460922,
1667281925028371,直边古董白单身贵族;OPPOR11,TPU-古董白-OPPOR11-单身贵族,
1667281925028372,直边透明壳1;OPPOA9\A9X,TPU-透明-OPPOA9-1333587219920,
1667281925028373,直边经典黑囍;苹果11,TPU-黑色-苹果11-囍,
1667281925028374,直边透明壳蓝色爱心;苹果13Pro,TPU-透明-苹果13PRO-蓝色爱心,
1667281925028375,直边透明壳2;vivoY70s\Y51S,TPU-透明-VIVOY70S-2308310460922,
1667281925028376,直边古董白单身贵族;vivoiQOOZ3,TPU-古董白-VIVOIQOOZ3-单身贵族,
1667281925028377,直边透明壳2;vivoY3\Y3S\U3X,TPU-透明-VIVOY3-2333587219920,
1667281925028378,直边古董白囍;vivoY5s,TPU-古董白-VIVOY5S-囍,
1667281925028379,直边经典黑红色爱心;小米定制(型号告诉客服备注),TPU-黑色--红色爱心,
1667281925028380,直边透明壳2;vivoY83,TPU-透明-VIVOY83-2308310460922,
1667281925028381,直边古董白单身贵族;OPPOA9\A9X,TPU-古董白-OPPOA9-单身贵族,
1667281925028382,直边经典黑1;苹果13ProMax,TPU-黑色-苹果13PROMAX-1333587219920,
1667281925028383,直边古董白红色爱心;苹果7/苹果8/SE二代,TPU-古董白-苹果7-红色爱心,
1667281925028384,直边透明壳6;华为畅享10,TPU-透明-华为畅享10-6318098616896,
1667281925028385,直边透明壳2;vivoY93\y93s,TPU-透明-VIVOY93-2308310460922,
1667281925028386,直边经典黑单身贵族;OPPOA9\A9X,TPU-黑色-OPPOA9-单身贵族,
1667281925028387,直边古董白2;华为畅享10,TPU-古董白-华为畅享10-2333587219920,
1667281925028388,直边透明壳蓝色爱心;小米定制(型号告诉客服备注),TPU-透明--蓝色爱心,
1667281925028389,直边经典黑1;苹果6,TPU-黑色-苹果6-1308310460922,
1667281925028390,直边透明壳囍;OPPOA5,TPU-透明-OPPOA5-囍,
1667281925028391,直边经典黑不谈恋爱;vivoX27,TPU-黑色-VIVOX27-不谈恋爱,
1667281925028392,直边经典黑1;vivoY30\IQ00U1X,TPU-黑色-VIVOY30-1333587219920,
1667281925028393,直边透明壳蓝色爱心;苹果12mini,TPU-透明-苹果12MINI-蓝色爱心,
1667281925028394,直边古董白囍歡;VIVO定制（型号必须告诉客服）,TPU-古董白--囍歡,
1667281925028395,直边经典黑不谈恋爱;OPPOA9\A9X,TPU-黑色-OPPOA9-不谈恋爱,
1667281925028396,直边经典黑1;定制（其它型号需备注）,TPU-黑色--1333587219920,
1667281925028397,直边古董白囍歡;苹果XSMax,TPU-古董白-苹果XSMAX-囍歡,
1667281925028398,直边透明壳不谈恋爱;OPPOA9\A9X,TPU-透明-OPPOA9-不谈恋爱,
1667281925028399,直边经典黑苦;OPPOA11x\A11,TPU-黑色-OPPOA11X-苦,
1667281925028400,直边经典黑不谈恋爱;OPPOA72\A53,TPU-黑色-OPPOA72-不谈恋爱,
1667281925028401,直边透明壳9;vivoy3/y3s,TPU-透明-VIVOY3-9318098616896,
1667281925028402,直边透明壳2;苹果13,TPU-透明-苹果13-2308310460922,
1667281925028403,直边古董白蓝色爱心;小米定制(型号告诉客服备注),TPU-古董白--蓝色爱心,
1667281925028404,直边古董白1;OPPOA72\A53,TPU-古董白-OPPOA72-1333587219920,
1667281925028405,直边古董白不谈恋爱;苹果X,TPU-古董白-苹果X-不谈恋爱,
1667281925028406,直边经典黑蓝色爱心;苹果13ProMax,TPU-黑色-苹果13PROMAX-蓝色爱心,
1667281925028407,直边经典黑2;vivoY83,TPU-黑色-VIVOY83-2308310460922,
1667281925028408,直边经典黑2;OPPOA11x\A11,TPU-黑色-OPPOA11X-2333587219920,
1667281925028409,直边经典黑红色爱心;OPPO定制(型号告诉客服备注),TPU-黑色--红色爱心,
1667281925028410,直边透明壳不谈恋爱;华为畅享10,TPU-透明-华为畅享10-不谈恋爱,
1667281925028411,直边经典黑2;苹果XR,TPU-黑色-苹果XR-2308310460922,
1667281925028412,直边经典黑囍;红米9A,TPU-黑色-红米9A-囍,
1667281925028413,直边透明壳2;红米K40,TPU-透明-红米K40-2333587219920,
1667281925028414,直边经典黑单身贵族;苹果11,TPU-黑色-苹果11-单身贵族,
1667281925028415,直边透明壳2;vivoiQOOZ3,TPU-透明-VIVOIQOOZ3-2308310460922,
1667281925028416,直边透明壳苦;vivoY5s,TPU-透明-VIVOY5S-苦,
1667281925028417,直边古董白1;vivoY70s\Y51S,TPU-古董白-VIVOY70S-1333587219920,
1667281925028418,直边古董白囍;OPPOA11x\A11,TPU-古董白-OPPOA11X-囍,
1667281925028419,直边透明壳不谈恋爱;苹果X,TPU-透明-苹果X-不谈恋爱,
1667281925028420,直边古董白蓝色爱心;苹果 XPLUS,TPU-古董白-苹果X-蓝色爱心,
1667281925028421,直边古董白苦;vivoY52s\IQ00U3,TPU-古董白-VIVOY52S-苦,
1667281925028422,直边透明壳2;vivoY83,TPU-透明-VIVOY83-2333587219920,
1667281925028423,直边古董白9;苹果7\苹果8,TPU-古董白-苹果7-9318098616896,
1667281925028424,直边透明壳单身贵族;vivoY5s,TPU-透明-VIVOY5S-单身贵族,
1667281925028425,直边透明壳红色爱心;苹果xr,TPU-透明-苹果XR-红色爱心,
1667281925028426,直边古董白1;vivoX9,TPU-古董白-VIVOX9-1308310460922,
1667281925028427,直边透明壳9;OPPOA11x\A11,TPU-透明-OPPOA11X-9318098616896,
1667281925028428,直边古董白不谈恋爱;OPPOR11,TPU-古董白-OPPOR11-不谈恋爱,
1667281925028429,直边经典黑1;苹果XR,TPU-黑色-苹果XR-1308310460922,
1667281925028430,直边透明壳囍;VIVOIQOONEO\Y7S,TPU-透明-VIVOIQOONEO-囍,
1667281925028431,直边古董白1;VIVOIQOONEO\Y7S,TPU-古董白-VIVOIQOONEO-1333587219920,
1667281925028432,直边古董白4;OPPOA11x\A11,TPU-古董白-OPPOA11X-4318098616896,
1667281925028433,直边古董白单身贵族;vivoY70s\Y51S,TPU-古董白-VIVOY70S-单身贵族,
1667281925028434,直边古董白红色爱心;苹果 XPLUS,TPU-古董白-苹果X-红色爱心,
1667281925028435,直边经典黑2;VIVOIQOONEO\Y7S,TPU-黑色-VIVOIQOONEO-2308310460922,
1667281925028436,直边古董白2;OPPOA5,TPU-古董白-OPPOA5-2333587219920,
1667281925028437,直边经典黑9;小米1A,TPU-黑色--9318098616896,
1667281925028438,直边经典黑不谈恋爱;苹果XR,TPU-黑色-苹果XR-不谈恋爱,
1667281925028439,直边古董白蓝色爱心;苹果11Pro,TPU-古董白-苹果11PRO-蓝色爱心,
1667281925028440,直边透明壳2;定制（其它型号需备注）,TPU-透明--2308310460922,
1667281925028441,直边古董白1;OPPOA9\A9X,TPU-古董白-OPPOA9-1333587219920,
1667281925028442,直边透明壳8;华为畅享10,TPU-透明-华为畅享10-8318098616896,
1667281925028443,直边透明壳不谈恋爱;苹果XR,TPU-透明-苹果XR-不谈恋爱,
1667281925028444,直边古董白蓝色爱心;苹果13mini,TPU-古董白-苹果13MINI-蓝色爱心,
1667281925028445,直边古董白2;vivoX27,TPU-古董白-VIVOX27-2333587219920,
1667281925069314,直边古董白7;vivoX9,TPU-古董白-VIVOX9-7318098616896,
1667281925069315,直边古董白不谈恋爱;定制（其它型号需备注）,TPU-古董白--不谈恋爱,
1667281925069316,直边经典黑蓝色爱心;苹果12Pro,TPU-黑色-苹果12PRO-蓝色爱心,
1667281925069317,直边古董白1;vivoY52s\IQ00U3,TPU-古董白-VIVOY52S-1333587219920,
1667281925069318,直边透明壳7;vivoX9,TPU-透明-VIVOX9-7318098616896,
1667281925069319,直边透明壳红色爱心;苹果 XPLUS,TPU-透明-苹果X-红色爱心,
1667281925069320,直边古董白2;OPPOR15,TPU-古董白-OPPOR15-2333587219920,
1667281925069321,直边古董白1;vivoX9,TPU-古董白-VIVOX9-1318098616896,
1667281925069322,直边经典黑蓝色爱心;苹果12,TPU-黑色-苹果12-蓝色爱心,
1667281925073409,直边古董白红色爱心;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-红色爱心,
1667281925073410,直边透明壳10;红米9A,TPU-透明-红米9A-10318098616896,
1667281925073411,直边透明壳红色爱心;苹果13Pro,TPU-透明-苹果13PRO-红色爱心,
1667281925073412,直边经典黑蓝色爱心;华为定制(型号告诉客服备注),TPU-黑色--蓝色爱心,
1667281925073413,直边古董白蓝色爱心;苹果13,TPU-古董白-苹果13-蓝色爱心,
1667281925073414,直边古董白红色爱心;苹果13ProMax,TPU-古董白-苹果13PROMAX-红色爱心,
1667281925073415,直边透明壳红色爱心;华为定制(型号告诉客服备注),TPU-透明--红色爱心,
1667281925073416,直边透明壳红色爱心;苹果13,TPU-透明-苹果13-红色爱心,
1667281925073417,直边透明壳红色爱心;苹果12mini,TPU-透明-苹果12MINI-红色爱心,
1667281925073418,直边古董白蓝色爱心;苹果12ProMax,TPU-古董白-苹果12PROMAX-蓝色爱心,
1667281925073419,直边古董白蓝色爱心;苹果7plus/苹果8plus,TPU-古董白-苹果7PLUS-蓝色爱心,
1667281925073420,直边透明壳红色爱心;苹果11,TPU-透明-苹果11-红色爱心,
1667281925073421,直边透明壳蓝色爱心;苹果7/苹果8/SE二代,TPU-透明-苹果7-蓝色爱心,
1667281925073422,直边经典黑蓝色爱心;苹果12mini,TPU-黑色-苹果12MINI-蓝色爱心,
1667281925073423,直边古董白红色爱心;苹果xsmax,TPU-古董白-苹果XSMAX-红色爱心,
1667281925073424,直边古董白红色爱心;华为定制(型号告诉客服备注),TPU-古董白--红色爱心,
1667281925171713,直边经典黑1;VIVOIQOONEO\Y7S,TPU-黑色-VIVOIQOONEO-1308310460922,
1667281925171714,直边经典黑不谈恋爱;OPPOA8,TPU-黑色-OPPOA8-不谈恋爱,
1667281925171715,直边古董白7;苹果7plus\苹果8plus,TPU-古董白-苹果7PLUS-7318098616896,
1667281925171716,直边古董白1;vivoY70s\Y51S,TPU-古董白-VIVOY70S-1308310460922,
1667281925171717,直边经典黑5;华为畅享10,TPU-黑色-华为畅享10-5318098616896,
1667281925171718,直边古董白1;苹果XSMax,TPU-古董白-苹果XSMAX-1308310460922,
1667281925175809,直边透明壳9;苹果7\苹果8,TPU-透明-苹果7-9318098616896,
1667281925175810,直边古董白1;苹果XR,TPU-古董白-苹果XR-1308310460922,
1667281925175811,直边经典黑囍;苹果12,TPU-黑色-苹果12-囍,
1667281925175812,直边经典黑8;定制（其它型号务必请找客服备注）,TPU-黑色--8318098616896,
1667281925175813,直边经典黑2;vivoY3\Y3S\U3X,TPU-黑色-VIVOY3-2308310460922,
1667281925175814,直边古董白苦;小米定制（型号必须告诉客服）,TPU-古董白--苦,
1667281925175815,直边古董白1;苹果7\苹果8,TPU-古董白-苹果7-1308310460922,
1667281925175816,直边经典黑6;OPPOA5,TPU-黑色-OPPOA5-6318098616896,
1667281925175817,直边古董白囍;VIVOIQOONEO\Y7S,TPU-古董白-VIVOIQOONEO-囍,
1667281925175818,直边古董白1;红米9A,TPU-古董白-红米9A-1308310460922,
1667281925175819,直边透明壳7;定制（其它型号务必请找客服备注）,TPU-透明--7318098616896,
1667281925175820,直边经典黑囍歡;vivoX9,TPU-黑色-VIVOX9-囍歡,
1667281925175821,直边经典黑2;定制（其它型号需备注）,TPU-黑色--2308310460922,
1667281925175822,直边透明壳3;小米1A,TPU-透明--3318098616896,
1667281925175823,直边经典黑1;vivoY30\IQ00U1X,TPU-黑色-VIVOY30-1308310460922,
1667281925175824,直边古董白囍;华为畅享10,TPU-古董白-华为畅享10-囍,
1667281925175825,直边经典黑2;苹果XSMax,TPU-黑色-苹果XSMAX-2308310460922,
1667281925175826,直边透明壳囍歡;vivoX9,TPU-透明-VIVOX9-囍歡,
1667281925175827,直边古董白2;OPPOA72\A53,TPU-古董白-OPPOA72-2308310460922,
1667281925175828,直边透明壳苦;苹果XSMax,TPU-透明-苹果XSMAX-苦,
1667281925175829,直边经典黑2;OPPOA8,TPU-黑色-OPPOA8-2308310460922,
1667281925175830,直边经典黑2;vivoY93\y93s,TPU-黑色-VIVOY93-2308310460922,
1667281925175831,直边透明壳囍;OPPOA9\A9X,TPU-透明-OPPOA9-囍,
1667281925188098,直边经典黑苦;vivoY3\Y3S\U3X,TPU-黑色-VIVOY3-苦,
1667281925188099,直边透明壳囍;VIVO定制（型号必须告诉客服）,TPU-透明--囍,
1667281925188100,直边古董白囍歡;苹果定制（型号必须告诉客服）,TPU-古董白--囍歡,
1667281925192194,直边透明壳囍歡;vivoY70s\Y51S,TPU-透明-VIVOY70S-囍歡,
1667281925192195,直边经典黑囍;vivoY3\Y3S\U3X,TPU-黑色-VIVOY3-囍,
1667281925192196,直边古董白苦;苹果7\苹果8,TPU-古董白-苹果7-苦,
1667281925196289,直边古董白囍歡;VIVOIQOONEO\Y7S,TPU-古董白-VIVOIQOONEO-囍歡,
1667281925196290,直边透明壳囍;苹果定制（型号必须告诉客服）,TPU-透明--囍,
1667281925200386,直边古董白苦;定制（其它型号需备注）,TPU-古董白--苦,
1667281925200387,直边透明壳囍歡;vivoY30\IQ00U1X,TPU-透明-VIVOY30-囍歡,
1667281925200388,直边透明壳囍;OPPOA72\A53,TPU-透明-OPPOA72-囍,
1667281925204481,直边透明壳囍;苹果XSMax,TPU-透明-苹果XSMAX-囍,
1667281925204482,直边经典黑囍歡;vivoY70s\Y51S,TPU-黑色-VIVOY70S-囍歡,
1667281925204483,直边经典黑囍;苹果XSMax,TPU-黑色-苹果XSMAX-囍,
1667281925208578,直边经典黑囍歡;vivoY93\y93s,TPU-黑色-VIVOY93-囍歡,
1667281925208579,直边透明壳囍歡;OPPOA11x\A11,TPU-透明-OPPOA11X-囍歡,
1667281925208580,直边透明壳囍;苹果6plus\苹果6splus,TPU-透明-苹果6PLUS-囍,
1667281925212674,直边透明壳苦;苹果13ProMax,TPU-透明-苹果13PROMAX-苦,
1667281925212675,直边透明壳囍歡;苹果定制（型号必须告诉客服）,TPU-透明--囍歡,
1667281925212676,直边古董白红色爱心;OPPO定制(型号告诉客服备注),TPU-古董白--红色爱心,
1667281925216769,直边古董白囍;华为畅玩20,TPU-古董白-荣耀畅玩20-囍,
1667281925216770,直边透明壳蓝色爱心;苹果xs,TPU-透明-苹果X-蓝色爱心,
1667281925216771,直边经典黑囍歡;OPPO定制（型号必须告诉客服）,TPU-黑色--囍歡,
1667281925216773,直边经典黑蓝色爱心;苹果7plus/苹果8plus,TPU-黑色-苹果7PLUS-蓝色爱心,
1667281925216774,直边古董白囍歡;小米定制（型号必须告诉客服）,TPU-古董白--囍歡,
1667281925216775,直边透明壳蓝色爱心;定制(型号告诉客服备注),TPU-透明--蓝色爱心,
1667281925216776,直边透明壳2;小米1A,TPU-透明--,
1667281925216777,直边透明壳2;vivoY70s\Y51S,TPU-透明-VIVOY70S-2333587219920,
1667281925216778,直边透明壳2;OPPOA11x\A11,TPU-透明-OPPOA11X-2318098616896,
1667281925216779,直边古董白蓝色爱心;苹果6/苹果6s,TPU-古董白-苹果6-蓝色爱心,
1667281925216780,直边经典黑苦;OPPOA8,TPU-黑色-OPPOA8-苦,
1667281925216781,直边经典黑1;OPPOReno6,TPU-黑色-OPPORENO6-1333587219920,
1667281925216782,直边透明壳苦;苹果7plus\苹果8plus,TPU-透明-苹果7PLUS-苦,
1667281925216783,直边透明壳2;苹果11,TPU-透明-苹果11-2318098616896,
1667281925216784,直边经典黑不谈恋爱;苹果XSMax,TPU-黑色-苹果XSMAX-不谈恋爱,
1667281925216785,直边古董白红色爱心;VIVO Y93,TPU-古董白-VIVOY93-红色爱心,
1667281925224961,直边透明壳1;VIVOIQOONEO\Y7S,TPU-透明-VIVOIQOONEO-1333587219920,
1667281925224962,直边经典黑红色爱心;苹果13,TPU-黑色-苹果13-红色爱心,
1667281925224963,直边经典黑1;红米K40,TPU-黑色-红米K40-1308310460922,
1667281925224964,直边透明壳苦;vivoX9,TPU-透明-VIVOX9-苦,
1667281925224965,直边古董白1;OPPOA55,TPU-古董白-OPPOA55-1333587219920,
1667281925224966,直边经典黑1;vivoY93\y93s,TPU-黑色-VIVOY93-1308310460922,
1667281925224967,直边古董白蓝色爱心;定制(型号告诉客服备注),TPU-古董白--蓝色爱心,
1667281925224968,直边经典黑3;苹果6plus\苹果6splus,TPU-黑色-苹果6PLUS-3318098616896,
1667281925224969,直边经典黑2;苹果6,TPU-黑色-苹果6-2333587219920,
1667281925224970,直边透明壳红色爱心;苹果13ProMax,TPU-透明-苹果13PROMAX-红色爱心,
1667281925224971,直边经典黑单身贵族;定制（其它型号需备注）,TPU-黑色--单身贵族,
1667281925224972,直边经典黑囍;华为定制（型号必须告诉客服）,TPU-黑色--囍,
1667281925224973,直边透明壳1;苹果11,TPU-透明-苹果11-1333587219920,
1667281925224974,直边经典黑2;苹果13,TPU-黑色-苹果13-2308310460922,
1667281925224975,直边透明壳苦;vivoY93\y93s,TPU-透明-VIVOY93-苦,
1667281925224976,直边经典黑1;苹果12,TPU-黑色-苹果12-1308310460922,
1667281925224977,直边经典黑1;苹果6,TPU-黑色-苹果6-1333587219920,
1667281925224978,直边古董白囍;苹果12,TPU-古董白-苹果12-囍,
1667281925224979,直边透明壳1;小米1A,TPU-透明--,
1667281925224980,直边经典黑苦;苹果13ProMax,TPU-黑色-苹果13PROMAX-苦,
1667281925224981,直边经典黑2;vivoY93\y93s,TPU-黑色-VIVOY93-2333587219920,
1667281925224982,直边古董白囍歡;OPPOA11x\A11,TPU-古董白-OPPOA11X-囍歡,
1667281925224983,直边古董白1;苹果7\苹果8,TPU-古董白-苹果7-1318098616896,
1667281925224984,直边古董白不谈恋爱;vivoY30\IQ00U1X,TPU-古董白-VIVOY30-不谈恋爱,
1667281925224985,直边经典黑蓝色爱心;VIVO Y93,TPU-黑色-VIVOY93-蓝色爱心,
1667281925224986,直边古董白2;苹果11,TPU-古董白-苹果11-2308310460922,
1667281925224987,直边经典黑红色爱心;苹果12ProMax,TPU-黑色-苹果12PROMAX-红色爱心,
1667281925224988,直边古董白1;OPPOA9\A9X,TPU-古董白-OPPOA9-1308310460922,
1667281925224989,直边透明壳蓝色爱心;畅玩20,TPU-透明-荣耀畅玩20-蓝色爱心,
1667281925224990,直边古董白2;OPPOA32,TPU-古董白-OPPOA32-2308310460922,
1667281925224991,直边经典黑蓝色爱心;定制(型号告诉客服备注),TPU-黑色--蓝色爱心,
1667281925224992,直边透明壳9;OPPOA5,TPU-透明-OPPOA5-9318200870087,
1667281925224993,直边透明壳1;OPPOA9\A9X,TPU-透明-OPPOA9-1308310460922,
1667281925224994,直边透明壳3;苹果7\苹果8,TPU-透明-苹果7-3318200870087,
1667281925224995,直边经典黑4;红米9A,TPU-黑色-红米9A-4318200870087,
1667281925224996,直边透明壳2;苹果XR,TPU-透明-苹果XR-2308310460922,
1667281925224997,直边经典黑2;苹果6plus\苹果6splus,TPU-黑色-苹果6PLUS-2318200870087,
1667281925224998,直边经典黑1;OPPOA32,TPU-黑色-OPPOA32-1308310460922,
1667281925224999,直边古董白5;红米K40,TPU-古董白-红米K40-5318200870087,
1667281925225000,直边透明壳1;苹果13,TPU-透明-苹果13-1308310460922,
1667281925225001,直边透明壳1;苹果XR,TPU-透明-苹果XR-1308310460922,
1667281925225002,直边经典黑1;OPPOA55,TPU-黑色-OPPOA55-1333587219920,
1667281925225003,直边经典黑1;苹果13,TPU-黑色-苹果13-1308310460922,
1667281925225004,直边透明壳1;vivoY70s\Y51S,TPU-透明-VIVOY70S-1333587219920,
1667281925225005,直边古董白2;苹果7\苹果8,TPU-古董白-苹果7-2308310460922,
1667281925225006,直边透明壳1;OPPOA8,TPU-透明-OPPOA8-1333587219920,
1667281925225008,直边透明壳1;苹果6,TPU-透明-苹果6-1308310460922,
1667281925225009,直边透明壳1;vivoY3\Y3S\U3X,TPU-透明-VIVOY3-1308310460922,
1667281925225010,直边经典黑2;OPPOA11x\A11,TPU-黑色-OPPOA11X-2308310460922,
1667281925261826,直边经典黑囍;OPPOA5,TPU-黑色-OPPOA5-囍,
